t,c,SMA,EMA,RSI,MACD,MACD_SIGNAL,MACD_DIFF
2022-03-23 04:00:00,333.0367,285.404,293.689533013808,64.81612348447638,4.842525982374696,-3.268481607624121,8.111007589998817
2022-03-24 04:00:00,337.9733,288.9565,297.90703463154057,66.08033588137533,7.6336249396114795,-1.0880602981770011,8.721685237788481
2022-03-25 04:00:00,336.88,292.30266500000005,301.6187456190129,65.51885016001243,9.646175690271491,1.0587868995126972,8.587388790758794
2022-03-28 04:00:00,363.9467,295.992835,307.554741274345,71.88749063404778,13.272199489902334,3.5014694175906245,9.77073007231171
2022-03-29 04:00:00,366.5233,299.912835,313.17079448631216,72.40990435535566,16.167391931323607,6.034653920337221,10.132738010986387
2022-03-30 04:00:00,364.6633,303.48116500000003,318.0748426304729,71.37872461685225,18.103085246610135,8.448340185591805,9.65474506101833
2022-03-31 04:00:00,359.2,307.453,321.9915242847136,68.30194590352325,18.977532314180905,10.554178611309625,8.42335370287128
2022-04-01 04:00:00,361.53,311.558,325.7570934004552,68.91730927354106,19.632241186902434,12.369791126428188,7.2624500604742455
2022-04-04 04:00:00,381.8167,317.23917,331.0961035527928,73.70393967973902,21.539772740323485,14.203787449207248,7.335985291116238
2022-04-05 04:00:00,363.7533,321.686835,334.2063127382411,64.22065487622899,21.347855037273632,15.632600966820526,5.715254070453106
2022-04-06 04:00:00,348.5867,324.80000499999994,335.5758734298372,57.52769141395328,19.744340540157395,16.4549488814879,3.2893916586694942
2022-04-07 04:00:00,352.42,328.44933999999995,337.1800759603289,58.69926812885842,18.568809346802425,16.877720974550808,1.6910883722516168
2022-04-08 04:00:00,341.83,332.285005,337.622925868869,54.24731156913267,16.59141243637555,16.82045926691576,-0.22904683054020936
2022-04-11 04:00:00,325.31,335.77767,336.4502662623101,48.11658691284042,13.535259159700672,16.163419245472742,-2.6281600857720697
2022-04-12 04:00:00,328.9833,338.86199999999997,335.7391266182805,49.483674633815625,11.279615889830552,15.186658574344305,-3.907042684513753
2022-04-13 04:00:00,340.79,341.89766499999996,336.2201621784443,53.70597922653612,10.32567639474911,14.214462138425265,-3.8887857436761557
2022-04-14 04:00:00,328.3333,343.78766499999995,335.46903244716384,49.04799290813702,8.466919509488719,13.064953612637957,-4.598034103149239
2022-04-18 04:00:00,334.7633,345.43599499999993,335.40181983314824,51.39157293407842,7.4270738642335346,11.937377662957072,-4.5103037987235375
2022-04-19 04:00:00,342.7167,347.219165,336.0984750871341,54.19785209849395,7.162200223486764,10.98234217506301,-3.8201419515762467
